building,format,model,seed,climate,param_id,true_name,value,lo_bound,hi_bound,bound_violated,lo_basis,hi_basis
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0015,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.2,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,6.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,4.8,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,10.8,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0018,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.4,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,7.2,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,4.8,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,10.8,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.25,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,4.8,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,10.8,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0025,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.4,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,15.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,15.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.0015,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.0,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.5,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.5,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,15.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.001,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.5,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.5,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.4,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,15.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,15.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.003,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.5,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.5,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.4,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,10.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,15.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.003,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.5,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.5,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,8.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,12.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.0015,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,4.0,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.5,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.45,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,8.5,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,4.8,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,11.6,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0025,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.25,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,6.5,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,5.5,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,10.76,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0024,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.45,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,9.5,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,5.5,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,10.8,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0025,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.25,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,9.5,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.5,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,11.6,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.25,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
