building,format,model,seed,climate,climate_role,parameter,value,physical_bound_ok,lobo_range_ok
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,1A,weather_file_stress_test,window_u_value,2.75,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,1A,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,1A,weather_file_stress_test,lighting_W_m2,5.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,1A,weather_file_stress_test,equipment_W_m2,2.8,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,1A,weather_file_stress_test,occupancy_m2_person,10.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,1A,weather_file_stress_test,outdoor_air,0.0025,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,1A,weather_file_stress_test,cooling_cop,4.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,1A,weather_file_stress_test,heating_setpoint_C,21.1,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,1A,weather_file_stress_test,cooling_setpoint_C,23.9,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,1A,weather_file_stress_test,window_u_value,2.71,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,1A,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,1A,weather_file_stress_test,lighting_W_m2,6.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,1A,weather_file_stress_test,equipment_W_m2,4.6,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,1A,weather_file_stress_test,occupancy_m2_person,9.3,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,1A,weather_file_stress_test,outdoor_air,0.0018,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,1A,weather_file_stress_test,cooling_cop,4.2,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,1A,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,1A,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,1A,weather_file_stress_test,window_u_value,2.25,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,1A,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,1A,weather_file_stress_test,lighting_W_m2,7.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,1A,weather_file_stress_test,equipment_W_m2,5.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,1A,weather_file_stress_test,occupancy_m2_person,10.76,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,1A,weather_file_stress_test,outdoor_air,0.0024,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,1A,weather_file_stress_test,cooling_cop,4.2,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,1A,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,1A,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,1A,weather_file_stress_test,window_u_value,2.75,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,1A,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,1A,weather_file_stress_test,lighting_W_m2,7.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,1A,weather_file_stress_test,equipment_W_m2,5.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,1A,weather_file_stress_test,occupancy_m2_person,10.8,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,1A,weather_file_stress_test,outdoor_air,0.0025,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,1A,weather_file_stress_test,cooling_cop,4.2,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,1A,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,1A,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,1A,weather_file_stress_test,window_u_value,2.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,1A,weather_file_stress_test,window_shgc,0.41,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,1A,weather_file_stress_test,lighting_W_m2,7.2,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,1A,weather_file_stress_test,equipment_W_m2,5.1,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,1A,weather_file_stress_test,occupancy_m2_person,30.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,1A,weather_file_stress_test,outdoor_air,0.004,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,1A,weather_file_stress_test,cooling_cop,4.2,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,1A,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,1A,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,1A,weather_file_stress_test,window_u_value,2.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,1A,weather_file_stress_test,window_shgc,0.45,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,1A,weather_file_stress_test,lighting_W_m2,8.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,1A,weather_file_stress_test,equipment_W_m2,5.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,1A,weather_file_stress_test,occupancy_m2_person,15.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,1A,weather_file_stress_test,outdoor_air,0.004,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,1A,weather_file_stress_test,cooling_cop,5.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,1A,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,1A,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,1A,weather_file_stress_test,window_u_value,2.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,1A,weather_file_stress_test,window_shgc,0.4,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,1A,weather_file_stress_test,lighting_W_m2,8.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,1A,weather_file_stress_test,equipment_W_m2,5.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,1A,weather_file_stress_test,occupancy_m2_person,30.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,1A,weather_file_stress_test,outdoor_air,0.004,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,1A,weather_file_stress_test,cooling_cop,4.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,1A,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,1A,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,1A,weather_file_stress_test,window_u_value,2.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,1A,weather_file_stress_test,window_shgc,0.4,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,1A,weather_file_stress_test,lighting_W_m2,7.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,1A,weather_file_stress_test,equipment_W_m2,10.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,1A,weather_file_stress_test,occupancy_m2_person,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,1A,weather_file_stress_test,outdoor_air,0.004,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,1A,weather_file_stress_test,cooling_cop,4.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,1A,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,1A,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,1A,weather_file_stress_test,window_u_value,2.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,1A,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,1A,weather_file_stress_test,lighting_W_m2,7.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,1A,weather_file_stress_test,equipment_W_m2,5.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,1A,weather_file_stress_test,occupancy_m2_person,30.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,1A,weather_file_stress_test,outdoor_air,0.003,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,1A,weather_file_stress_test,cooling_cop,4.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,1A,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,1A,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,7,weather_file_stress_test,window_u_value,2.25,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,7,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,7,weather_file_stress_test,lighting_W_m2,6.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,7,weather_file_stress_test,equipment_W_m2,3.9,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,7,weather_file_stress_test,occupancy_m2_person,9.3,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,7,weather_file_stress_test,outdoor_air,0.0025,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,7,weather_file_stress_test,cooling_cop,4.2,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,7,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,7,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,7,weather_file_stress_test,window_u_value,2.23,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,7,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,7,weather_file_stress_test,lighting_W_m2,9.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,7,weather_file_stress_test,equipment_W_m2,4.8,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,7,weather_file_stress_test,occupancy_m2_person,10.8,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,7,weather_file_stress_test,outdoor_air,0.0024,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,7,weather_file_stress_test,cooling_cop,4.2,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,7,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,7,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,7,weather_file_stress_test,window_u_value,2.21,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,7,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,7,weather_file_stress_test,lighting_W_m2,7.4,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,7,weather_file_stress_test,equipment_W_m2,4.6,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,7,weather_file_stress_test,occupancy_m2_person,9.3,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,7,weather_file_stress_test,outdoor_air,0.0024,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,7,weather_file_stress_test,cooling_cop,4.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,7,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,7,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,7,weather_file_stress_test,window_u_value,2.23,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,7,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,7,weather_file_stress_test,lighting_W_m2,7.4,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,7,weather_file_stress_test,equipment_W_m2,4.6,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,7,weather_file_stress_test,occupancy_m2_person,10.8,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,7,weather_file_stress_test,outdoor_air,0.0018,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,7,weather_file_stress_test,cooling_cop,4.2,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,7,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,7,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,7,weather_file_stress_test,window_u_value,2.23,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,7,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,7,weather_file_stress_test,lighting_W_m2,6.5,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,7,weather_file_stress_test,equipment_W_m2,4.8,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,7,weather_file_stress_test,occupancy_m2_person,9.3,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,7,weather_file_stress_test,outdoor_air,0.0024,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,7,weather_file_stress_test,cooling_cop,4.2,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,7,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,7,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,7,weather_file_stress_test,window_u_value,2.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,7,weather_file_stress_test,window_shgc,0.4,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,7,weather_file_stress_test,lighting_W_m2,7.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,7,weather_file_stress_test,equipment_W_m2,5.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,7,weather_file_stress_test,occupancy_m2_person,30.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,7,weather_file_stress_test,outdoor_air,0.004,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,7,weather_file_stress_test,cooling_cop,4.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,7,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,7,weather_file_stress_test,cooling_setpoint_C,23.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,7,weather_file_stress_test,window_u_value,2.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,7,weather_file_stress_test,window_shgc,0.38,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,7,weather_file_stress_test,lighting_W_m2,8.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,7,weather_file_stress_test,equipment_W_m2,5.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,7,weather_file_stress_test,occupancy_m2_person,35.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,7,weather_file_stress_test,outdoor_air,0.004,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,7,weather_file_stress_test,cooling_cop,5.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,7,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,7,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,7,weather_file_stress_test,window_u_value,2.3,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,7,weather_file_stress_test,window_shgc,0.44,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,7,weather_file_stress_test,lighting_W_m2,7.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,7,weather_file_stress_test,equipment_W_m2,12.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,7,weather_file_stress_test,occupancy_m2_person,30.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,7,weather_file_stress_test,outdoor_air,0.0045,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,7,weather_file_stress_test,cooling_cop,4.8,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,7,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,7,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,7,weather_file_stress_test,window_u_value,2.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,7,weather_file_stress_test,window_shgc,0.41,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,7,weather_file_stress_test,lighting_W_m2,7.2,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,7,weather_file_stress_test,equipment_W_m2,5.1,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,7,weather_file_stress_test,occupancy_m2_person,35.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,7,weather_file_stress_test,outdoor_air,0.0045,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,7,weather_file_stress_test,cooling_cop,4.6,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,7,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,7,weather_file_stress_test,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,7,weather_file_stress_test,window_u_value,2.8,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,7,weather_file_stress_test,window_shgc,0.42,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,7,weather_file_stress_test,lighting_W_m2,5.2,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,7,weather_file_stress_test,equipment_W_m2,12.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,7,weather_file_stress_test,occupancy_m2_person,22.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,7,weather_file_stress_test,outdoor_air,0.0045,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,7,weather_file_stress_test,cooling_cop,4.5,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,7,weather_file_stress_test,heating_setpoint_C,20.0,True,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,7,weather_file_stress_test,cooling_setpoint_C,24.5,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_u_value,2.25,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_shgc,0.42,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,main_experiment,lighting_W_m2,7.5,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,main_experiment,equipment_W_m2,8.1,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,main_experiment,occupancy_m2_person,10.8,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,main_experiment,outdoor_air,0.0018,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_cop,4.2,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,main_experiment,heating_setpoint_C,20.0,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_setpoint_C,24.0,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_u_value,2.45,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_shgc,0.42,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,main_experiment,lighting_W_m2,9.5,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,main_experiment,equipment_W_m2,10.8,True,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,main_experiment,occupancy_m2_person,15.5,True,True
