tag,building,climate,source,format,model,seed,duration_s,parameter,target,readback,diff_pct,tolerance_pct,status
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799868,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,154.8,occupancy_m2_person,10.76,10.76,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799868,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,154.8,outdoor_air,0.0014,0.0014,0.0,2.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799868,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,154.8,cooling_cop,4.2,4.2,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799868,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,154.8,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799868,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,154.8,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,166.6,window_u_value,2.21,2.21,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,166.6,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,166.6,lighting_W_m2,9.5,9.5,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,166.6,equipment_W_m2,5.5,5.5,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,166.6,occupancy_m2_person,11.6,11.6,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,166.6,outdoor_air,0.0018,0.0018,0.0,2.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,166.6,cooling_cop,4.5,4.5,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,166.6,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,166.6,cooling_setpoint_C,23.9,23.9,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,164.1,window_u_value,2.25,2.25,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,164.1,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,164.1,lighting_W_m2,9.5,9.5,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,164.1,equipment_W_m2,5.5,5.5,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,164.1,occupancy_m2_person,11.6,11.6,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,164.1,outdoor_air,0.0024,0.0024,0.0,2.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,164.1,cooling_cop,4.5,4.5,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,164.1,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,164.1,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799867,OfficeMedium,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,155.9,window_u_value,2.5,2.5,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799867,OfficeMedium,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,155.9,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799867,OfficeMedium,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,155.9,lighting_W_m2,7.0,7.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799867,OfficeMedium,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,155.9,equipment_W_m2,12.0,12.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799867,OfficeMedium,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,155.9,occupancy_m2_person,15.0,15.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799867,OfficeMedium,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,155.9,outdoor_air,0.004,0.004,0.0,2.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799867,OfficeMedium,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,155.9,cooling_cop,5.0,5.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799867,OfficeMedium,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,155.9,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799867,OfficeMedium,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,155.9,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,169.4,window_u_value,2.25,2.25,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,169.4,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,169.4,lighting_W_m2,9.5,9.5,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,169.4,equipment_W_m2,6.5,6.5,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,169.4,occupancy_m2_person,10.8,10.8,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,169.4,outdoor_air,0.0018,0.0018,0.0,2.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,169.4,cooling_cop,4.5,4.5,0.0,1.0,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,169.4,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,169.4,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799868,OfficeMedium,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,154.7,window_u_value,2.8,2.8,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799868,OfficeMedium,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,154.7,window_shgc,0.45,0.45,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799868,OfficeMedium,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,154.7,lighting_W_m2,8.0,8.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799868,OfficeMedium,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,154.7,equipment_W_m2,12.0,12.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799868,OfficeMedium,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,154.7,occupancy_m2_person,15.0,15.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799868,OfficeMedium,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,154.7,outdoor_air,0.005,0.005,0.0,2.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799868,OfficeMedium,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,154.7,cooling_cop,4.0,4.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799868,OfficeMedium,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,154.7,heating_setpoint_C,20.5,20.5,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799868,OfficeMedium,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,154.7,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799869,OfficeMedium,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,164.1,window_u_value,2.8,2.8,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799869,OfficeMedium,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,164.1,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799869,OfficeMedium,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,164.1,lighting_W_m2,5.2,5.2,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799869,OfficeMedium,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,164.1,equipment_W_m2,12.0,12.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799869,OfficeMedium,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,164.1,occupancy_m2_person,15.0,15.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799869,OfficeMedium,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,164.1,outdoor_air,0.0035,0.0035,0.0,2.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799869,OfficeMedium,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,164.1,cooling_cop,4.5,4.5,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799869,OfficeMedium,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,164.1,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799869,OfficeMedium,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,164.1,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799870,OfficeMedium,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,155.2,window_u_value,2.5,2.5,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799870,OfficeMedium,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,155.2,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799870,OfficeMedium,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,155.2,lighting_W_m2,6.0,6.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799870,OfficeMedium,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,155.2,equipment_W_m2,10.0,10.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799870,OfficeMedium,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,155.2,occupancy_m2_person,15.0,15.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799870,OfficeMedium,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,155.2,outdoor_air,0.0035,0.0035,0.0,2.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799870,OfficeMedium,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,155.2,cooling_cop,4.5,4.5,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799870,OfficeMedium,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,155.2,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799870,OfficeMedium,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,155.2,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799871,OfficeMedium,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,149.5,window_u_value,2.8,2.8,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799871,OfficeMedium,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,149.5,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799871,OfficeMedium,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,149.5,lighting_W_m2,6.5,6.5,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799871,OfficeMedium,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,149.5,equipment_W_m2,12.0,12.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799871,OfficeMedium,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,149.5,occupancy_m2_person,15.0,15.0,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799871,OfficeMedium,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,149.5,outdoor_air,0.0045,0.0045,0.0,2.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799871,OfficeMedium,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,149.5,cooling_cop,4.8,4.8,0.0,1.0,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799871,OfficeMedium,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,149.5,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_7_F4_gpt-oss-120b_seed1542799871,OfficeMedium,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,149.5,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,79.7,window_u_value,2.25,2.25,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,79.7,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,79.7,lighting_W_m2,7.4,7.4,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,79.7,equipment_W_m2,9.5,9.5,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,79.7,occupancy_m2_person,4.6,4.6,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,79.7,outdoor_air,0.0025,0.0025,0.0,2.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,79.7,cooling_cop,4.2,4.2,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,79.7,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,79.7,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,90.1,window_u_value,2.45,2.45,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,90.1,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,90.1,lighting_W_m2,6.5,6.5,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,90.1,equipment_W_m2,12.8,12.8,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,90.1,occupancy_m2_person,4.6,4.6,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,90.1,outdoor_air,0.0018,0.0018,0.0,2.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,90.1,cooling_cop,4.5,4.5,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,90.1,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,90.1,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,92.1,window_u_value,2.31,2.31,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,92.1,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,92.1,lighting_W_m2,7.4,7.4,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,92.1,equipment_W_m2,12.8,12.8,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,92.1,occupancy_m2_person,4.6,4.6,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,92.1,outdoor_air,0.0018,0.0018,0.0,2.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,92.1,cooling_cop,4.5,4.5,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,92.1,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,92.1,cooling_setpoint_C,23.9,23.9,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,87.4,window_u_value,2.45,2.45,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,87.4,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,87.4,lighting_W_m2,7.4,7.4,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,87.4,equipment_W_m2,12.6,12.6,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,87.4,occupancy_m2_person,4.6,4.6,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,87.4,outdoor_air,0.0025,0.0025,0.0,2.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,87.4,cooling_cop,4.5,4.5,0.0,1.0,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,87.4,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,87.4,cooling_setpoint_C,23.9,23.9,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799871,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,89.0,window_u_value,2.45,2.45,0.0,0.5,OK
RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799871,RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,89.0,window_shgc,0.42,0.42,0.0,0.5,OK
